status,airline_code,month,metric,region,value,recovery_method,reason,announcement_date,announcement_id,source_pdf_url,source_pdf_path,companion_parser_metrics,source_text_metric_present,source_text_keyword_matches,parser_metric_present,parser_metric_row_count,parser_metric_regions,disclosure_check,retrieved_at
recovered_from_cached_official_pdf,600115,2025-05,aftk,Domestic,307.41,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-06-17,1223886971,http://static.cninfo.com.cn/finalpage/2025-06-17/1223886971.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1223886971.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,600115,2025-05,aftk,International,534.07,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-06-17,1223886971,http://static.cninfo.com.cn/finalpage/2025-06-17/1223886971.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1223886971.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,600115,2025-05,aftk,Regional,13.06,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-06-17,1223886971,http://static.cninfo.com.cn/finalpage/2025-06-17/1223886971.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1223886971.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,600115,2025-05,aftk,Total,854.54,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-06-17,1223886971,http://static.cninfo.com.cn/finalpage/2025-06-17/1223886971.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1223886971.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,600115,2025-07,aftk,Domestic,299.27,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-08-16,1224497605,http://static.cninfo.com.cn/finalpage/2025-08-16/1224497605.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1224497605.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,600115,2025-07,aftk,International,550.88,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-08-16,1224497605,http://static.cninfo.com.cn/finalpage/2025-08-16/1224497605.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1224497605.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,600115,2025-07,aftk,Regional,10.19,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-08-16,1224497605,http://static.cninfo.com.cn/finalpage/2025-08-16/1224497605.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1224497605.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,600115,2025-07,aftk,Total,860.34,source_pdf_recovery,The repaired parser now recognizes the abbreviated AFTK header in the official PDF; the retained raw archive had been filling this source value by interpolation.,2025-08-16,1224497605,http://static.cninfo.com.cn/finalpage/2025-08-16/1224497605.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/600115/1224497605.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用货邮吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,ask,Domestic,1149.8358,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,ask,International,729.959,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,ask,Regional,67.482,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,ask,Total,1947.2769,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,rpk,Domestic,1098.8686,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,rpk,International,666.1859,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,rpk,Regional,63.8694,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-03,rpk,Total,1828.9239000000002,source_pdf_recovery,The repaired parser now extracts the ASK/RPK rows from the official PDF; the retained raw archive predates that parser repair.,2016-04-13,1202170255,http://static.cninfo.com.cn/finalpage/2016-04-13/1202170255.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202170255.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-04,freight_load_factor_pct,Domestic,58.36,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2016-05-10,1202311889,http://static.cninfo.com.cn/finalpage/2016-05-10/1202311889.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202311889.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-04,freight_load_factor_pct,International,4.63,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2016-05-10,1202311889,http://static.cninfo.com.cn/finalpage/2016-05-10/1202311889.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202311889.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-04,freight_load_factor_pct,Regional,10.52,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2016-05-10,1202311889,http://static.cninfo.com.cn/finalpage/2016-05-10/1202311889.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202311889.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2016-04,freight_load_factor_pct,Total,36.59,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2016-05-10,1202311889,http://static.cninfo.com.cn/finalpage/2016-05-10/1202311889.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1202311889.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2017-04,freight_load_factor_pct,Domestic,50.55,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2017-05-13,1203514118,http://static.cninfo.com.cn/finalpage/2017-05-13/1203514118.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1203514118.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2017-04,freight_load_factor_pct,International,7.47,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2017-05-13,1203514118,http://static.cninfo.com.cn/finalpage/2017-05-13/1203514118.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1203514118.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2017-04,freight_load_factor_pct,Regional,25.88,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2017-05-13,1203514118,http://static.cninfo.com.cn/finalpage/2017-05-13/1203514118.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1203514118.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2017-04,freight_load_factor_pct,Total,37.69,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2017-05-13,1203514118,http://static.cninfo.com.cn/finalpage/2017-05-13/1203514118.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1203514118.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2018-02,freight_load_factor_pct,Domestic,44.03,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2018-03-15,1204476840,http://static.cninfo.com.cn/finalpage/2018-03-15/1204476840.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1204476840.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2018-02,freight_load_factor_pct,International,8.07,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2018-03-15,1204476840,http://static.cninfo.com.cn/finalpage/2018-03-15/1204476840.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1204476840.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2018-02,freight_load_factor_pct,Regional,15.92,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2018-03-15,1204476840,http://static.cninfo.com.cn/finalpage/2018-03-15/1204476840.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1204476840.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601021,2018-02,freight_load_factor_pct,Total,33.23,source_pdf_recovery,The repaired parser now reads the current-period freight load factor from the PDF's third value column instead of recording a zero from a blank cell.,2018-03-15,1204476840,http://static.cninfo.com.cn/finalpage/2018-03-15/1204476840.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601021/1204476840.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮载运率,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601111,2021-08,ask,Total,8773.0,page_text_modern_format_recovery,The repaired parser now extracts the ASK rows from the official PDF; the retained raw archive predates that parser repair.,2021-09-16,1211064763,http://static.cninfo.com.cn/finalpage/2021-09-16/1211064763.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601111/1211064763.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,1,Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601111,2023-10,rftk,Domestic,126.1,page_text_rftk_recovery,The repaired parser now recovers the RFTK header/Total and page-three regional rows from the official PDF text layer.,2023-11-16,1218351573,http://static.cninfo.com.cn/finalpage/2023-11-16/1218351573.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601111/1218351573.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮周转量;收入货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601111,2023-10,rftk,International,196.9,page_text_rftk_recovery,The repaired parser now recovers the RFTK header/Total and page-three regional rows from the official PDF text layer.,2023-11-16,1218351573,http://static.cninfo.com.cn/finalpage/2023-11-16/1218351573.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601111/1218351573.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮周转量;收入货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601111,2023-10,rftk,Regional,3.3,page_text_rftk_recovery,The repaired parser now recovers the RFTK header/Total and page-three regional rows from the official PDF text layer.,2023-11-16,1218351573,http://static.cninfo.com.cn/finalpage/2023-11-16/1218351573.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601111/1218351573.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮周转量;收入货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601111,2023-10,rftk,Total,326.3,page_text_rftk_recovery,The repaired parser now recovers the RFTK header/Total and page-three regional rows from the official PDF text layer.,2023-11-16,1218351573,http://static.cninfo.com.cn/finalpage/2023-11-16/1218351573.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601111/1218351573.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,货邮周转量;收入货运吨公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,601111,2023-12,rpk,Total,19748.9,page_text_modern_format_recovery,The repaired parser now extracts the RPK rows from the official PDF; the retained raw archive predates that parser repair.,2024-01-16,1218889442,http://static.cninfo.com.cn/finalpage/2024-01-16/1218889442.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/601111/1218889442.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,1,Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2017-06,ask,Domestic,2149.6183,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2017-07-13,1203699811,http://static.cninfo.com.cn/finalpage/2017-07-13/1203699811.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1203699811.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2017-06,ask,International,360.5813,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2017-07-13,1203699811,http://static.cninfo.com.cn/finalpage/2017-07-13/1203699811.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1203699811.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2017-06,ask,Regional,34.153800000000004,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2017-07-13,1203699811,http://static.cninfo.com.cn/finalpage/2017-07-13/1203699811.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1203699811.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2017-06,ask,Total,2544.3534,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2017-07-13,1203699811,http://static.cninfo.com.cn/finalpage/2017-07-13/1203699811.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1203699811.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-01,ask,Domestic,2373.9148999999998,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-02-13,1204417591,http://static.cninfo.com.cn/finalpage/2018-02-13/1204417591.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204417591.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-01,ask,International,389.4116,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-02-13,1204417591,http://static.cninfo.com.cn/finalpage/2018-02-13/1204417591.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204417591.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-01,ask,Regional,34.7374,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-02-13,1204417591,http://static.cninfo.com.cn/finalpage/2018-02-13/1204417591.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204417591.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-01,ask,Total,2798.0639,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-02-13,1204417591,http://static.cninfo.com.cn/finalpage/2018-02-13/1204417591.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204417591.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-04,rpk,Domestic,2132.3664000000003,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-05-15,1204941728,http://static.cninfo.com.cn/finalpage/2018-05-15/1204941728.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204941728.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-04,rpk,International,373.319,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-05-15,1204941728,http://static.cninfo.com.cn/finalpage/2018-05-15/1204941728.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204941728.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
